gene_id,sh_ca,sh_cb,sh_cc,sh_tdpa,sh_tdpb,sh_tdpc
ENSG00000197079.8,0,0,0,0,0,1
ENSG00000126337.13,0,0,0,0,0,0
ENSG00000171401.14,0,0,1,0,0,0
ENSG00000171346.15,0,0,0,0,0,0
ENSG00000171345.13,0,0,2,0,0,0
ENSG00000171403.9,0,0,0,0,0,0
ENSG00000186847.5,0,0,0,0,1,0
ENSG00000186832.8,0,0,0,1,0,0
ENSG00000128422.16,0,0,0,0,0,0
ENSG00000173812.10,61,112,110,132,138,277
ENSG00000184502.3,0,0,0,0,0,0
ENSG00000173805.15,3,5,10,5,7,10
ENSG00000173801.16,92,167,122,111,175,209
ENSG00000141696.12,1,3,2,5,6,8
ENSG00000141756.18,1,1,1,1,1,0
ENSG00000141698.16,41,41,40,58,76,97
ENSG00000161594.6,0,0,0,0,0,0
ENSG00000178502.5,38,42,28,19,62,71
ENSG00000131473.16,354,431,416,411,601,638
ENSG00000204815.9,4,9,4,2,5,9
ENSG00000173786.16,45,65,74,91,138,110
ENSG00000168259.14,37,64,63,65,96,140
ENSG00000168256.17,28,27,33,33,74,93
ENSG00000187595.16,0,0,0,3,2,3
ENSG00000267221.2,0,5,7,4,5,2
ENSG00000108771.12,0,0,0,0,1,1
ENSG00000108773.10,13,16,20,19,31,27
ENSG00000267261.5,0,0,0,0,0,0
ENSG00000260325.1,0,0,0,0,1,0
ENSG00000108774.14,10,24,23,22,35,38
ENSG00000089558.8,0,1,0,2,1,1
ENSG00000161610.1,0,0,0,1,0,0
ENSG00000167925.15,1,1,1,2,3,1
ENSG00000173757.9,13,26,14,37,48,71
ENSG00000126561.16,4,6,6,6,9,8
ENSG00000168610.14,34,64,47,51,75,82
ENSG00000177469.12,0,0,0,0,0,0
ENSG00000033627.16,70,144,124,144,205,207
ENSG00000108784.9,6,10,10,11,12,16
ENSG00000108786.10,5,11,6,5,12,23
ENSG00000068120.14,12,13,20,19,28,39
ENSG00000108788.11,22,34,30,35,56,55
ENSG00000131470.14,5,8,13,9,10,13
ENSG00000141699.10,5,28,25,39,46,54
ENSG00000131462.7,10,19,16,14,28,36
ENSG00000037042.8,3,7,8,10,7,19
ENSG00000068137.14,18,39,27,30,33,58
ENSG00000184451.5,1,2,1,1,10,6
ENSG00000108797.11,14,37,36,30,41,45
ENSG00000108799.12,12,29,22,25,27,38
ENSG00000131477.10,2,8,3,1,2,8
ENSG00000131475.6,32,26,28,51,83,75
ENSG00000126562.16,1,0,1,2,4,1
ENSG00000183978.7,22,51,42,51,59,108
ENSG00000176563.9,0,0,0,0,0,0
ENSG00000126581.12,16,17,15,19,31,40
ENSG00000131467.10,35,66,71,67,102,130
ENSG00000131480.8,0,2,2,2,2,1
ENSG00000131471.6,0,0,0,1,0,0
ENSG00000131482.9,0,0,1,0,0,0
ENSG00000266967.6,0,0,1,0,2,2
ENSG00000108825.17,0,0,0,0,1,0
ENSG00000267060.5,0,0,0,0,0,0
ENSG00000198863.7,17,32,31,29,44,60
ENSG00000131469.14,59,84,99,128,163,189
ENSG00000068079.7,0,1,0,1,0,0
ENSG00000108828.15,254,392,379,341,480,620
ENSG00000108830.9,14,28,27,41,52,67
ENSG00000012048.21,0,0,1,0,1,1
ENSG00000188554.13,52,62,64,74,108,131
ENSG00000184988.8,0,0,1,1,0,0
ENSG00000236383.8,0,0,0,0,0,0
ENSG00000175906.4,11,8,13,18,15,22
ENSG00000067596.11,39,50,59,64,95,106
ENSG00000175832.12,8,18,17,13,9,12
ENSG00000005102.12,0,0,0,0,0,0
ENSG00000167941.2,0,0,1,0,0,0
ENSG00000108861.8,26,35,41,31,49,48
ENSG00000231256.7,0,0,0,0,0,0
ENSG00000161647.18,54,79,70,85,122,135
ENSG00000161649.12,0,0,0,0,1,0
ENSG00000108852.14,57,60,55,76,138,161
ENSG00000108849.7,1,0,0,0,0,0
ENSG00000131096.10,0,0,0,0,0,0
ENSG00000161653.10,0,2,1,2,1,0
ENSG00000091947.9,1,4,7,3,9,14
ENSG00000161654.9,1,4,3,3,4,5
ENSG00000141349.8,6,25,14,20,28,29
ENSG00000108840.15,19,29,30,28,45,70
ENSG00000125319.14,0,3,3,1,3,1
ENSG00000161664.6,0,0,2,1,1,4
ENSG00000168591.15,4,14,13,17,22,26
ENSG00000087152.15,16,16,23,23,37,48
ENSG00000108312.14,141,152,148,203,276,320
ENSG00000004939.14,0,0,0,1,0,0
ENSG00000108309.13,77,114,79,167,196,240
ENSG00000013306.15,3,15,12,19,28,35
ENSG00000030582.17,5,22,22,18,37,29
ENSG00000161682.14,32,60,55,77,95,123
ENSG00000005961.18,1,0,3,2,6,4
ENSG00000186566.12,47,49,68,68,100,158
ENSG00000180340.6,1,0,0,1,1,0
ENSG00000180336.17,0,0,0,1,0,0
ENSG00000180329.13,26,16,24,33,46,62
ENSG00000161692.17,3,2,6,5,9,13
ENSG00000073670.13,17,49,34,37,54,69
ENSG00000182963.9,5,6,9,5,12,21
ENSG00000131097.6,0,0,0,0,0,0
ENSG00000108883.12,50,76,86,99,135,155
ENSG00000167131.16,0,0,1,0,0,0
ENSG00000214447.4,0,0,0,0,0,0
ENSG00000131095.12,0,0,0,0,0,0
ENSG00000186185.13,0,1,0,1,2,0
ENSG00000131094.3,0,0,0,1,1,0
ENSG00000172992.11,13,37,25,24,56,69
ENSG00000136448.11,41,57,43,47,93,113
ENSG00000161714.11,2,3,3,2,4,2
ENSG00000181513.14,0,0,0,2,1,5
ENSG00000186834.3,24,31,22,37,36,41
ENSG00000168517.10,8,6,7,9,9,14
ENSG00000184922.13,11,21,14,11,24,26
ENSG00000184361.12,0,0,0,0,2,1
ENSG00000006062.15,13,25,19,14,19,28
ENSG00000159314.11,2,0,1,1,6,6
ENSG00000225190.10,5,10,6,12,10,14
ENSG00000263715.7,0,0,0,0,0,0
ENSG00000120088.14,2,10,3,4,13,16
ENSG00000185294.6,0,0,1,0,1,1
ENSG00000186868.15,766,1006,905,801,1217,1332
ENSG00000256762.1,0,0,0,0,0,0
ENSG00000120071.14,36,55,47,62,78,97
ENSG00000228696.8,0,0,0,0,0,0
ENSG00000176681.14,0,0,1,0,0,0
ENSG00000238083.7,0,0,2,3,1,3
ENSG00000185829.17,0,0,0,0,1,2
ENSG00000073969.18,36,55,50,39,68,74
ENSG00000108379.9,0,1,0,2,3,7
ENSG00000158955.10,0,0,0,0,1,0
ENSG00000108433.16,3,2,4,3,7,11
ENSG00000262633.2,0,0,0,0,0,0
ENSG00000179673.4,0,0,0,0,1,0
ENSG00000004897.11,15,29,19,14,28,48
ENSG00000198336.9,0,0,0,0,0,0
ENSG00000259207.7,0,0,0,0,0,0
ENSG00000259753.1,0,0,0,0,0,0
ENSG00000178852.15,0,0,2,1,1,1
ENSG00000141279.15,59,70,85,66,122,175
ENSG00000108424.9,119,140,132,105,164,233
ENSG00000198933.9,16,21,28,21,36,40
ENSG00000073861.2,0,0,0,0,0,0
ENSG00000006025.11,5,9,6,12,13,15
ENSG00000159111.12,10,26,27,14,28,38
ENSG00000141294.9,2,3,0,0,1,5
ENSG00000141295.13,7,10,7,13,27,17
ENSG00000189120.4,4,6,2,4,2,3
ENSG00000167182.14,16,31,19,30,44,25
ENSG00000108439.10,3,7,6,3,6,4
ENSG00000167183.2,0,0,0,1,0,0
ENSG00000108465.14,21,42,23,47,77,80
ENSG00000005243.9,0,0,0,0,0,0
ENSG00000082641.15,65,120,112,96,153,160
ENSG00000108468.14,72,164,182,236,271,393
ENSG00000002919.14,7,24,17,21,25,39
ENSG00000141293.15,0,3,1,2,2,6
ENSG00000120094.7,0,0,0,1,0,0
ENSG00000173917.10,5,6,6,50,42,53
ENSG00000120093.11,2,5,8,18,27,26
ENSG00000182742.5,1,0,0,1,0,0
ENSG00000120075.5,82,146,148,320,435,505
ENSG00000108511.9,0,0,0,1,2,1
ENSG00000260027.4,4,2,3,18,29,36
ENSG00000120068.6,1,7,6,34,30,61
ENSG00000170689.9,0,0,0,0,2,0
ENSG00000159182.4,0,0,0,0,0,0
ENSG00000229637.3,0,0,0,0,0,0
ENSG00000159184.7,0,2,0,1,0,1
ENSG00000170703.15,0,1,1,1,0,1
ENSG00000136436.14,13,15,18,15,17,29
ENSG00000159199.13,28,55,46,57,81,87
ENSG00000159202.17,45,63,63,73,101,134
ENSG00000159210.9,21,32,19,33,37,53
ENSG00000159224.4,0,0,0,0,0,1
ENSG00000159217.9,56,75,77,107,167,180
ENSG00000167080.8,0,0,0,1,0,0
ENSG00000167083.6,0,0,0,0,0,0
ENSG00000108798.8,0,0,0,0,0,0
ENSG00000173868.11,0,0,0,0,0,0
ENSG00000198740.8,21,20,16,18,34,44
ENSG00000167085.11,21,35,27,42,49,49
ENSG00000064300.8,12,39,33,54,73,80
ENSG00000182575.7,2,1,0,0,1,2
ENSG00000121067.17,35,47,48,60,76,105
ENSG00000121073.14,4,20,15,24,27,29
ENSG00000121104.7,1,3,3,4,1,6
ENSG00000136504.11,24,29,28,29,39,49
ENSG00000176358.15,0,0,0,0,0,0
ENSG00000108813.10,0,0,0,0,0,0
ENSG00000064195.7,0,0,0,0,0,1
ENSG00000005884.17,7,15,15,26,31,49
ENSG00000005882.11,8,16,14,25,20,36
ENSG00000167100.14,29,46,33,59,75,87
ENSG00000108819.10,49,73,69,96,119,190
ENSG00000108823.15,0,0,0,0,0,0
ENSG00000108821.13,0,0,0,2,0,1
ENSG00000167105.7,0,1,0,0,0,0
ENSG00000015532.9,0,3,0,1,4,4
ENSG00000108826.15,5,27,24,28,38,71
ENSG00000154920.14,0,0,0,1,0,1
ENSG00000108829.9,56,63,59,92,140,145
ENSG00000167107.12,0,1,0,0,2,0
ENSG00000136457.9,0,0,0,0,0,0
ENSG00000136444.9,4,7,6,11,14,22
ENSG00000136449.13,0,0,0,0,2,2
ENSG00000049283.17,0,0,0,3,2,1
ENSG00000006282.20,1,4,5,5,5,10
ENSG00000006283.17,0,3,4,7,5,9
ENSG00000108846.15,0,0,0,0,0,0
ENSG00000154945.6,11,26,15,21,38,43
ENSG00000108848.15,151,108,135,162,230,352
ENSG00000167117.9,0,1,0,0,0,0
ENSG00000173714.7,1,0,0,0,0,0
ENSG00000141232.4,3,6,9,2,7,8
ENSG00000008294.20,55,78,72,85,171,212
ENSG00000239672.7,25,62,51,82,113,136
ENSG00000011052.21,0,0,1,0,0,0
ENSG00000243678.11,0,0,0,0,0,0
ENSG00000011258.15,17,27,23,24,46,68
ENSG00000011260.13,8,19,13,21,21,22
ENSG00000154975.13,4,17,7,6,9,12
ENSG00000141200.7,0,0,0,0,0,2
ENSG00000141198.15,2,3,0,1,5,7
ENSG00000166260.11,10,18,22,20,33,46
ENSG00000166263.13,1,3,2,6,6,6
ENSG00000108924.13,0,0,1,0,1,0
ENSG00000108960.8,0,5,3,1,6,7
ENSG00000261873.2,0,0,0,0,0,0
ENSG00000166292.11,0,0,0,1,1,0
ENSG00000141179.13,8,6,4,0,9,8
ENSG00000153930.11,0,0,1,1,3,2
ENSG00000183691.4,1,0,0,2,0,2
ENSG00000214226.8,0,0,0,0,0,0
ENSG00000153933.9,1,11,13,3,17,22
ENSG00000121060.17,0,1,1,0,0,1
ENSG00000121058.4,16,23,19,19,38,47
ENSG00000121064.12,0,1,0,0,0,0
ENSG00000121057.12,22,35,25,35,40,57
ENSG00000153944.10,27,26,21,26,38,56
ENSG00000166329.2,0,0,0,0,0,0
ENSG00000181610.12,41,57,62,68,104,113
ENSG00000180891.12,16,21,18,23,39,43
ENSG00000136451.8,18,42,35,61,70,67
ENSG00000266086.2,0,0,0,0,0,0
ENSG00000136450.12,16,36,28,25,50,74
ENSG00000264364.2,75,128,123,170,209,259
ENSG00000141194.6,0,0,0,0,1,0
ENSG00000255713.2,0,0,0,0,0,0
ENSG00000121053.5,1,0,0,0,0,0
ENSG00000011143.16,12,24,14,20,32,38
ENSG00000167419.10,0,0,0,0,0,0
ENSG00000005381.7,0,0,0,0,0,1
ENSG00000005379.16,38,50,46,80,121,139
ENSG00000213246.6,21,26,22,41,59,68
ENSG00000285897.1,0,0,0,0,0,0
ENSG00000108375.12,0,0,0,0,0,0
ENSG00000176160.10,0,0,0,1,0,0
ENSG00000108389.9,56,103,77,102,163,177
ENSG00000108387.14,6,14,10,10,12,16
ENSG00000181013.3,0,0,1,0,1,0
ENSG00000121101.15,0,0,0,0,1,0
ENSG00000266826.2,0,0,0,0,0,0
ENSG00000108384.14,4,7,3,6,13,11
ENSG00000175175.5,78,88,100,100,139,188
ENSG00000108395.13,28,36,28,40,58,64
ENSG00000182628.12,5,14,20,14,24,37
ENSG00000068489.12,0,0,0,2,1,0
ENSG00000265303.1,0,0,0,0,0,0
ENSG00000167447.12,24,27,32,22,52,43
ENSG00000153982.10,4,22,26,29,38,53
ENSG00000175155.8,1,1,3,2,0,1
ENSG00000108406.9,13,22,23,22,38,41
ENSG00000141367.11,269,371,392,248,416,533
ENSG00000141378.14,5,10,12,6,12,24
ENSG00000062716.12,7,17,13,20,29,38
ENSG00000108423.14,4,0,1,3,9,9
ENSG00000108443.13,7,18,10,20,17,26
ENSG00000267318.1,0,0,0,0,0,0
ENSG00000189050.15,0,0,0,0,5,4
ENSG00000068097.14,26,32,24,31,36,40
ENSG00000167434.9,0,0,0,0,0,1
ENSG00000170832.12,24,45,46,47,70,73
ENSG00000141371.12,0,0,0,0,0,0
ENSG00000062725.9,22,31,46,49,55,79
ENSG00000170836.11,26,25,23,25,45,53
ENSG00000141376.22,10,12,15,26,33,26
ENSG00000121068.13,0,0,1,1,0,0
ENSG00000121075.10,0,0,0,0,0,0
ENSG00000253506.2,1,0,2,1,1,2
ENSG00000136492.8,0,0,0,0,0,0
ENSG00000108506.12,4,6,7,9,9,26
ENSG00000108510.9,27,47,41,41,78,95
ENSG00000172421.9,0,1,0,0,1,0
ENSG00000087995.15,1,10,7,7,13,14
ENSG00000146872.17,9,7,9,14,14,20
ENSG00000011028.13,0,0,1,0,4,1
ENSG00000173838.11,1,2,0,0,1,1
ENSG00000170921.15,75,135,114,122,189,200
ENSG00000008283.15,2,15,9,7,5,12
ENSG00000159640.15,0,2,0,1,1,4
ENSG00000264813.6,0,0,0,0,0,0
ENSG00000173826.14,0,1,0,0,3,2
ENSG00000136485.14,118,191,180,202,281,336
ENSG00000136463.7,15,10,9,14,22,29
ENSG00000198909.7,8,20,7,17,18,27
ENSG00000266173.6,7,12,17,19,26,41
ENSG00000136490.8,17,28,24,19,33,47
ENSG00000125695.12,0,0,0,0,0,0
ENSG00000108588.13,10,18,21,21,46,50
ENSG00000198231.12,71,73,94,87,146,202
ENSG00000108592.16,11,22,21,18,37,34
ENSG00000087191.12,96,116,131,137,233,297
ENSG00000108604.15,15,10,15,19,23,21
ENSG00000213218.10,0,0,0,0,0,0
ENSG00000136487.17,0,0,0,0,0,0
ENSG00000136488.14,0,0,0,0,0,0
ENSG00000204414.12,0,0,0,0,0,0
ENSG00000259384.6,0,0,0,0,0,0
ENSG00000285947.1,0,0,0,0,0,0
ENSG00000007312.12,0,0,0,0,0,0
ENSG00000007314.12,0,3,1,0,1,0
ENSG00000224383.7,1,0,0,0,1,0
ENSG00000108622.10,0,0,0,0,0,0
ENSG00000178607.15,0,2,1,5,6,2
ENSG00000136478.7,11,32,18,15,20,38
ENSG00000261371.5,0,0,0,0,2,0
ENSG00000271605.5,0,0,0,0,0,0
ENSG00000256525.6,1,1,5,4,5,8
ENSG00000108654.14,377,512,593,493,744,983
ENSG00000258890.6,11,21,20,23,50,64
ENSG00000108854.15,10,11,12,21,28,25
ENSG00000176809.10,1,1,3,1,2,1
ENSG00000120063.9,27,28,24,33,55,54
ENSG00000108370.16,3,3,1,6,4,7
ENSG00000168646.12,5,9,10,10,21,20
ENSG00000266076.1,0,0,0,0,0,0
ENSG00000154240.16,1,2,0,3,4,4
ENSG00000091583.10,0,0,0,1,0,0
ENSG00000154229.11,12,17,14,18,16,13
ENSG00000075429.8,6,12,6,13,14,20
ENSG00000075461.5,9,23,36,56,88,100
ENSG00000108878.4,0,0,0,1,1,0
ENSG00000198265.11,18,36,24,28,55,58
ENSG00000197170.9,50,49,64,57,95,133
ENSG00000154217.14,19,23,20,36,54,54
ENSG00000130935.9,14,30,31,25,38,49
ENSG00000171634.17,76,92,83,122,167,241
ENSG00000186665.9,1,4,2,4,3,7
ENSG00000182481.8,46,72,72,83,114,139
ENSG00000196704.11,11,14,12,9,13,21
ENSG00000141337.12,0,1,1,0,5,1
ENSG00000108932.11,0,0,0,0,0,0
ENSG00000070540.12,1,1,2,1,1,2
ENSG00000108946.14,258,308,369,324,521,571
ENSG00000108950.11,0,1,1,0,0,2
ENSG00000141338.13,0,2,0,1,1,1
ENSG00000154258.16,1,0,0,0,0,1
ENSG00000154262.12,1,2,0,0,1,0
ENSG00000154263.17,0,3,0,0,2,2
ENSG00000154265.15,3,5,10,8,10,16
ENSG00000108984.14,6,9,15,11,17,30
ENSG00000153822.13,0,0,0,0,1,0
ENSG00000123700.4,0,0,1,0,2,2
ENSG00000125398.6,0,0,3,3,1,5
ENSG00000133195.11,0,4,0,1,3,1
ENSG00000180616.8,1,0,2,1,2,2
ENSG00000166685.11,24,35,33,26,41,60
ENSG00000133193.12,7,11,14,15,17,26
ENSG00000141219.15,15,17,14,20,22,27
ENSG00000187959.9,0,0,0,1,2,0
ENSG00000179604.9,17,19,20,35,48,49
ENSG00000069188.16,5,8,8,6,9,7
ENSG00000172809.12,144,201,244,289,377,524
ENSG00000141540.10,1,2,0,1,3,4
ENSG00000171595.13,0,0,0,1,1,0
ENSG00000196169.14,0,1,0,2,0,2
ENSG00000204347.3,1,2,0,2,4,2
ENSG00000257008.6,0,0,0,0,0,0
ENSG00000170412.16,0,0,1,2,4,6
ENSG00000167851.14,0,0,0,0,0,0
ENSG00000178789.8,0,0,0,0,0,0
ENSG00000167850.3,0,0,0,0,0,0
ENSG00000284690.1,0,0,0,0,0,0
ENSG00000204345.1,0,0,0,0,0,0
ENSG00000186407.6,0,0,0,0,0,0
ENSG00000172794.19,0,0,0,1,0,0
ENSG00000186074.18,0,1,0,1,0,0
ENSG00000109062.11,6,9,5,17,18,23
ENSG00000109065.11,3,8,8,11,18,22
ENSG00000109066.13,1,15,10,11,12,9
ENSG00000161509.13,0,2,0,1,1,0
ENSG00000161513.11,1,2,1,3,6,5
ENSG00000172782.11,0,4,0,0,2,2
ENSG00000182040.8,1,0,4,4,2,7
ENSG00000183034.12,0,0,0,0,0,0
ENSG00000182938.5,0,0,0,3,1,2
ENSG00000167861.15,55,92,85,96,136,125
ENSG00000109089.7,5,8,9,15,16,24
ENSG00000167862.9,18,20,22,20,33,41
ENSG00000180901.10,24,32,26,25,40,44
ENSG00000167863.11,51,65,84,94,115,195
ENSG00000170190.15,0,1,0,0,0,0
ENSG00000125449.6,6,3,3,8,13,19
ENSG00000125458.6,4,6,3,9,14,18
ENSG00000189159.15,275,589,580,596,933,1099
ENSG00000188612.11,11,15,17,22,39,54
ENSG00000125450.10,9,21,17,30,40,47
ENSG00000125447.17,24,31,31,35,52,71
ENSG00000125445.10,31,26,16,28,57,52
ENSG00000125457.14,2,2,1,4,10,11
ENSG00000125454.11,1,3,2,2,4,4
ENSG00000177885.14,76,141,117,117,195,274
ENSG00000177728.16,10,14,17,23,25,36
ENSG00000177303.9,9,2,7,8,9,18
ENSG00000182173.12,2,3,10,9,13,12
ENSG00000073350.13,0,1,1,0,0,1
ENSG00000266714.8,1,2,5,6,2,10
ENSG00000108469.14,4,6,4,7,11,15
ENSG00000204323.5,0,0,1,0,0,0
ENSG00000259120.2,0,0,0,0,0,0
ENSG00000161526.14,40,62,52,64,81,134
ENSG00000132470.13,0,0,0,0,0,3
ENSG00000108479.11,2,5,4,2,5,3
ENSG00000132475.10,66,138,137,152,178,263
ENSG00000132478.9,11,35,27,24,51,57
ENSG00000092929.11,1,0,2,3,2,2
ENSG00000132471.11,165,211,194,204,274,332
ENSG00000132481.6,2,2,2,1,0,1
ENSG00000141569.11,2,2,9,6,12,6
ENSG00000204316.12,17,41,26,37,56,69
ENSG00000267426.5,0,0,0,0,0,0
ENSG00000188878.19,2,1,1,2,3,2
ENSG00000161533.11,31,38,31,51,69,75
ENSG00000257949.6,0,0,1,0,0,1
ENSG00000261408.7,0,0,0,0,0,0
ENSG00000250506.7,0,12,6,10,7,6
ENSG00000167880.7,0,0,0,0,3,1
ENSG00000167881.14,22,28,28,29,58,72
ENSG00000186919.12,0,1,3,0,1,0
ENSG00000182687.3,1,0,2,1,0,0
ENSG00000182473.21,73,111,106,121,206,166
ENSG00000129654.7,0,0,1,0,0,0
ENSG00000141576.15,22,38,32,27,61,53
ENSG00000185262.8,15,31,36,32,50,41
ENSG00000129646.14,6,6,12,14,21,23
ENSG00000161542.16,14,33,20,29,55,49
ENSG00000176170.13,0,1,0,0,0,1
ENSG00000175931.12,90,84,103,106,172,197
ENSG00000129673.9,0,0,0,0,0,1
ENSG00000129667.12,0,0,0,1,0,0
ENSG00000161544.9,27,30,27,37,47,52
ENSG00000214140.10,0,1,0,1,2,2
ENSG00000284526.1,0,0,0,0,1,0
ENSG00000070731.10,0,0,0,0,0,0
ENSG00000070526.14,0,0,0,0,0,0
ENSG00000182534.13,13,29,18,50,49,70
ENSG00000070495.14,21,38,30,39,53,74
ENSG00000181038.13,0,0,2,0,0,3
ENSG00000267168.1,0,0,0,0,1,1
ENSG00000161547.16,55,99,90,126,137,182
ENSG00000092931.11,12,15,12,14,25,25
ENSG00000167889.12,16,27,17,20,35,35
ENSG00000129657.15,43,71,53,68,98,103
ENSG00000184640.17,77,74,77,133,193,184
ENSG00000078687.17,50,90,58,97,176,147
ENSG00000141524.15,0,1,0,0,0,0
ENSG00000167895.14,0,0,1,1,0,0
ENSG00000187997.11,0,0,0,0,0,0
ENSG00000108639.7,0,2,0,1,2,3
ENSG00000167900.11,0,1,0,0,0,0
ENSG00000183077.15,2,5,7,14,7,12
ENSG00000089685.14,0,0,0,0,0,1
ENSG00000204278.12,0,0,0,1,0,0
ENSG00000184557.4,2,4,4,0,4,6
ENSG00000087157.18,17,29,23,41,39,53
ENSG00000187775.16,1,3,1,6,2,2
ENSG00000108669.16,31,24,27,43,52,51
ENSG00000055483.19,11,18,13,20,26,38
ENSG00000035862.12,14,50,56,57,110,114
ENSG00000178404.9,2,6,3,6,7,6
ENSG00000108679.12,36,57,49,94,121,115
ENSG00000171302.16,4,13,10,15,26,21
ENSG00000173918.14,0,3,2,1,1,6
ENSG00000167280.16,9,10,13,21,21,27
ENSG00000167281.19,64,87,64,79,118,114
ENSG00000182156.9,0,1,1,0,0,0
ENSG00000173894.10,4,14,6,27,42,54
ENSG00000141570.10,13,15,13,51,46,51
ENSG00000141582.14,49,69,45,79,110,128
ENSG00000167291.15,23,44,37,70,78,104
ENSG00000141519.14,15,28,25,34,61,74
ENSG00000171298.12,10,13,12,25,21,36
ENSG00000141543.10,77,96,87,128,188,247
ENSG00000141527.17,0,2,0,3,4,2
ENSG00000181523.12,1,2,4,6,11,13
ENSG00000181045.14,5,14,16,14,9,10
ENSG00000173821.19,3,15,10,9,16,10
ENSG00000173818.16,8,11,14,10,22,23
ENSG00000171246.5,7,24,12,14,16,19
ENSG00000141564.14,16,46,38,15,33,23
ENSG00000176108.9,10,13,16,19,19,18
ENSG00000175866.15,30,48,36,53,71,104
ENSG00000181409.12,3,10,11,7,7,11
ENSG00000225180.7,0,1,0,0,0,1
ENSG00000141577.13,17,37,24,25,23,51
ENSG00000167302.10,11,14,7,22,38,29
ENSG00000224877.3,0,2,8,1,7,8
ENSG00000157637.12,13,22,18,20,30,27
ENSG00000185332.7,0,0,0,1,0,0
ENSG00000266074.8,37,33,35,55,100,94
ENSG00000184009.11,1912,2468,2183,2202,3154,3593
ENSG00000186765.11,2,2,1,2,1,3
ENSG00000185504.16,15,28,39,46,62,62
ENSG00000182446.13,31,32,31,54,64,70
ENSG00000182612.10,0,0,0,0,0,1
ENSG00000185527.11,0,0,0,1,0,0
ENSG00000204237.4,1,4,2,2,5,9
ENSG00000185298.12,9,18,7,16,26,34
ENSG00000214087.8,8,17,15,12,32,31
ENSG00000185359.12,63,82,78,67,102,142
ENSG00000262814.7,0,0,1,0,0,0
ENSG00000262660.1,0,0,0,0,0,0
ENSG00000183048.11,0,0,0,0,1,0
ENSG00000215644.9,0,0,0,0,1,0
ENSG00000225663.7,57,89,95,104,162,161
ENSG00000182676.4,0,0,0,0,1,0
ENSG00000185624.14,28,54,38,96,128,143
ENSG00000141522.11,91,159,120,141,204,221
ENSG00000183684.7,24,54,38,61,83,103
ENSG00000141552.17,17,29,29,46,44,69
ENSG00000183979.7,0,1,1,2,1,2
ENSG00000185813.10,11,13,18,27,44,54
ENSG00000187531.13,7,10,14,21,20,44
ENSG00000197063.10,8,5,10,7,11,14
ENSG00000183010.16,13,27,35,31,40,38
ENSG00000185105.5,0,0,1,1,1,1
ENSG00000185269.11,0,0,1,2,2,1
ENSG00000169696.15,18,22,19,17,29,45
ENSG00000169689.14,9,9,18,21,24,30
ENSG00000169683.7,6,8,7,16,17,20
ENSG00000169750.8,77,102,106,118,167,167
ENSG00000169738.7,35,51,47,58,94,92
ENSG00000169733.11,2,16,10,18,28,28
ENSG00000169727.12,62,122,113,123,182,206
ENSG00000169718.17,13,10,16,30,30,43
ENSG00000169710.8,661,798,582,622,1029,1129
ENSG00000176155.18,14,14,14,28,30,35
ENSG00000141526.16,0,0,1,1,0,2
ENSG00000141551.14,108,149,130,158,212,210
ENSG00000173762.7,1,0,0,0,0,0
ENSG00000141574.7,0,0,0,0,0,0
ENSG00000182459.4,0,0,0,0,0,0
ENSG00000181408.3,0,1,0,0,1,1
ENSG00000181396.12,3,12,4,10,11,13
ENSG00000169660.16,6,10,11,11,21,23
ENSG00000178927.17,1,16,16,22,18,23
ENSG00000141562.17,22,27,28,47,76,107
ENSG00000141568.20,32,54,30,47,70,79
ENSG00000141580.15,17,19,17,29,37,54
ENSG00000141542.10,4,5,3,4,8,12
ENSG00000141560.14,22,26,20,32,40,35
ENSG00000167363.13,50,81,75,82,126,141
ENSG00000141556.20,31,53,43,45,73,101
ENSG00000141579.6,1,5,1,2,5,0
ENSG00000175711.8,4,3,3,6,11,11
ENSG00000176845.12,2,13,13,13,22,20
ENSG00000173213.9,0,0,0,0,0,0
ENSG00000101557.14,44,63,68,60,85,120
ENSG00000079134.11,10,11,16,22,24,41
ENSG00000158270.11,0,0,0,0,1,0
ENSG00000177143.4,0,0,0,1,0,0
ENSG00000079101.16,0,0,0,0,0,1
ENSG00000176890.15,0,0,1,1,1,4
ENSG00000132199.19,1,0,0,1,1,3
ENSG00000176105.13,2,1,1,2,3,6
ENSG00000141433.12,7,4,14,34,37,55
ENSG00000101574.14,0,0,2,2,3,5
ENSG00000080986.12,0,0,0,0,0,1
ENSG00000101596.15,31,36,37,39,55,84
ENSG00000132205.10,0,1,1,0,0,0
ENSG00000101577.9,5,6,15,11,17,25
ENSG00000101605.12,0,0,1,2,1,1
ENSG00000101608.12,6,11,9,17,14,33
ENSG00000118680.13,35,54,55,56,82,116
ENSG00000177426.20,0,0,0,1,1,0
ENSG00000170579.16,6,9,10,7,13,8
ENSG00000231824.3,0,0,0,0,0,0
ENSG00000198081.10,8,10,8,16,12,21
ENSG00000082397.17,72,106,88,136,210,223
ENSG00000206432.4,2,4,9,4,7,12
ENSG00000154655.15,0,1,1,0,0,0
ENSG00000088756.12,3,4,3,2,8,11
ENSG00000101680.14,1,0,1,3,4,1
ENSG00000206422.2,0,0,0,0,0,1
ENSG00000173482.16,2,8,1,3,7,6
ENSG00000206418.4,20,22,25,32,30,50
ENSG00000168502.17,12,18,17,23,28,47
ENSG00000178127.12,16,35,29,49,67,85
